"station"	"year"	"lon"	"lat"	"non_NIS_Di"	"overall_Di"	"ratio_NISvsNAT"	"ratio_sp"	"non_NIS_Di_nw"	"overall_Di_nw"	"nbsp"	"sing.sp"	"FRic"	"FEve"	"FDiv"	"FDis"	"RaoQ"	"richness"	"Shannon"	"Simpson"	"Eveness"	"mean_NIS_Di"	"NIS_Di"	"NIS_relab"	"NIS_Di_nw"	"species"	"month"	"depth"	"bot_sal"	"bot_sal_var"	"bot_T"	"bot_T_var"	"bot_oxy"	"bot_oxy_var"
"116"	"116"	2011	14.78683	56.11783	0.255421466062554	0.243226540449309	37.8032047186551	16.6666666666667	0.271064169958618	0.272642123381625	12	12	0.00556826888221196	0.929879847579201	0.902016588396784	3.2766071747517	11	12	1.25261540964398	0.620815423498826	0.504089523745631	0.182251912383088	0.196925672373544	33.7595637065195	0.280829433207148	"Marenzelleria"	5	15.1	6.61431631616048	0.447509052579222	7.3918090462952	4.22461755944457	425.649599772636	42.4285594821987
"118"	"116"	2013	14.78683	56.11783	0.23778361010586	0.235349063226743	9.14968081036722	9.09090909090909	0.262880094247983	0.26482773622627	11	11	0.0021136072904233	0.905722080729576	0.854653477522536	3.0784886483618	10	11	1.18270850066508	0.530183508519108	0.493227754390144	0.211003594435573	0.211003594435573	9.14968081036722	0.284304156009139	"Marenzelleria"	5	15.1	6.84617096587252	0.527253588338053	5.12832840316561	4.67625239714545	427.383118108799	52.5259668352017
"119"	"116"	2015	14.78683	56.11783	0.244236547291397	0.238902819616196	4.38762003556391	12.5	0.272850200605152	0.272837775114669	8	8	0.106173001339048	0.956435412236392	0.914016023940129	2.62820593791594	7	8	0.908722588336274	0.413057167162138	0.437003190578842	0.201566725889788	0.201566725889788	4.38762003556391	0.272750796681289	"Marenzelleria"	5	15.1	7.02462572790918	0.468470923250201	7.72166437084406	4.11917995578233	390.276100785499	41.1828314646357
"121"	"117"	2011	14.76167	56.12333	0.277033361495853	0.285653554733158	0.0148069564782489	9.09090909090909	0.24925249448607	0.256356778665542	11	11	0.000439072481192141	0.896598221876131	0.869756173595656	3.10991530027374	10	11	0.535214722440177	0.278091612534898	0.223201875624691	0.371855487106202	0.371855487106202	0.0148069564782489	0.32739962046026	"Marenzelleria"	5	17.4	6.65168697251671	0.432367329124974	8.01075201902805	4.59540511929382	424.659374052336	43.8758370625162
"122"	"117"	2013	14.76167	56.12333	0.281284790076366	0.283894399291498	0.529633553502836	10	0.260767751453206	0.26373563708771	10	10	0.00982865934730878	0.917685270675033	0.87463828372004	2.94526549757716	9	10	0.915649667727726	0.533600126395095	0.397661598050698	0.307380882227684	0.307380882227684	0.529633553502836	0.290446607798247	"Marenzelleria"	5	17.4	6.7872140730924	0.511667636609414	6.17146820755526	4.97226057824253	433.619528814101	51.6674756586598
"123"	"117"	2015	14.76167	56.12333	0.278430033454292	0.278333793612192	3.69641791697269	10	0.277940966950241	0.277904846334021	10	10	0.0110357610553216	0.921599196898153	0.907075895015455	2.96736696582737	9	10	1.17443030730405	0.613671837158869	0.51004860184209	0.277467635033296	0.277467635033296	3.69641791697269	0.277579760788041	"Marenzelleria"	5	17.4	6.99107106403215	0.424549072337884	8.45746303531587	4.25861240448886	396.454065310825	41.9951149690984
"125"	"118"	2011	15.66683	56.15067	0.228196761174646	0.234380749271808	3.59230309765006	28.5714285714286	0.267497423368074	0.27643609874319	7	7	0.257559084195608	0.882042815085704	0.848110821022265	2.39542745032133	6	7	0.413153839586717	0.172705519531328	0.212319073307312	0.249840719514715	0.179319844901462	3.51430632993843	0.280437312952461	"Marenzelleria"	5	15.3	6.36169338226318	0.426307875378973	7.39758348464966	5.22169349591919	423.588836669922	43.1226697081799
"128"	"118"	2015	15.66683	56.15067	0.237919300053181	0.23512169704146	4.70327926727983	11.1111111111111	0.242278763116527	0.243044504895894	9	9	0.0438064018149146	0.909907671043603	0.866077283524127	2.74508643932213	8	9	0.718891392886488	0.350820101182556	0.327181572744843	0.212740872947691	0.212740872947691	4.70327926727983	0.249170439130825	"Marenzelleria"	5	15.3	6.87806987762451	0.409669728359892	8.15083503723145	4.4826093843055	385.520385742188	35.678664958839
"131"	"119"	2011	15.57165	56.13	0.184598339021066	0.205851241020157	0.732838590290809	33.3333333333333	0.218038455294136	0.238025325936424	6	6	0.651117279683123	0.881008382749838	0.856096764990865	2.17779692703391	5	6	0.358915592923572	0.151286156146092	0.200314606445587	0.248357045018338	0.178245950596915	0.576559685026381	0.240917896204419	"Marenzelleria"	5	14.6	6.46258544921875	0.434493203291618	7.23911142349243	5.01781906237907	424.861083984375	43.0247631690607
"133"	"119"	2015	15.57165	56.13	0.218679705524113	0.212948722593759	0.338905903248988	14.2857142857143	0.245587890316949	0.247207744925878	7	7	0.310435570690044	0.874041428135848	0.828365159287877	2.35170643003967	6	7	0.304899196574602	0.125931533642028	0.156687191709557	0.178562825011641	0.178562825011641	0.338905903248988	0.256926872579448	"Marenzelleria"	5	14.6	6.92498731613159	0.425787399003892	8.13492679595947	4.37419854173098	381.147766113281	35.0195833096304
"134"	"12"	2007	18.72868	57.205	0.202079941210314	0.193024081651106	3.00356595220436	25	0.243782713907016	0.245140931257765	8	8	0.0680991570503763	0.911038736886208	0.867276029194995	2.57498753823148	7	8	0.45139853933009	0.177626099994501	0.217076811385348	0.165856502973483	0.186526700966968	0.849456744182221	0.260735710309328	"Marenzelleria"	5	20	6.99035663324695	0.195313802459195	5.48334297711121	2.80217065756268	404.297926455113	27.7740700406774
"137"	"12"	2008	18.72868	57.205	0.215579234727848	0.202142392940421	8.99044458835154	28.5714285714286	0.262386681408601	0.254846418146879	7	7	0.257931121112223	0.88252217538337	0.819139764547567	2.39018486141308	6	7	0.734789588493027	0.317095191158589	0.377607151517118	0.168550288471855	0.189041331680566	3.29225866089456	0.239833611488972	"Marenzelleria"	5	20	6.79408074363681	0.221290417089137	6.04549501405462	2.80591578733674	401.208305716612	26.4954695431317
"138"	"12"	2009	18.72868	57.205	0.218086988815577	0.213806791922442	3.48006649909385	22.2222222222222	0.249106203406711	0.247712592421528	9	9	0.0140901139665022	0.90685711292224	0.893590703478538	2.78636167209959	8	9	1.41603126525833	0.703523221587944	0.644463601884082	0.198826102796471	0.233601708754274	1.48073781400525	0.247657384491472	"Marenzelleria"	5	20	7.00246989856257	0.221119558258641	5.78256871163439	3.36771368609101	404.880136343699	29.4717010027315
"140"	"12"	2011	18.72868	57.205	0.211568571087	0.203543742058491	38.5151106304424	25	0.223390419282736	0.225693062630706	8	8	0.0892107708412763	0.94842060891535	0.932062331264819	2.63520918180381	7	8	1.2412151192363	0.631725947823438	0.596898299066207	0.179469254972962	0.193439104438717	33.2492172410148	0.230087459918858	"Marenzelleria"	5	20	6.93163071087001	0.192286336177048	4.56227288788075	3.48862579287666	431.230675198556	32.473861192689
"142"	"12"	2012	18.72868	57.205	0.220397665418217	0.212128001195778	18.4102253663153	22.2222222222222	0.253583627228671	0.251788510390091	9	9	0.0236400563298546	0.89883283800064	0.877832964398796	2.76320749141777	8	9	1.25945549126168	0.587228318499632	0.573202896168478	0.183184176417242	0.200916648786907	12.212003362414	0.242666449592087	"Marenzelleria"	5	20	7.26296805287019	0.271227388484926	3.8891397943831	3.48111685452397	407.332346098855	33.0635771642239
"145"	"12"	2016	18.72868	57.205	0.230029025224192	0.219721581533402	11.9877569998126	20	0.273299389672687	0.26860231675421	10	10	0.00319486940639097	0.885738563222385	0.863085812427781	2.94498218435924	9	10	0.946634624672202	0.415673043850692	0.411118193873693	0.178491806770238	0.200176782223298	11.0494857490069	0.258125425090393	"Marenzelleria"	5	20	7.06072621297771	0.303641447698378	6.72753627401879	3.8064400132986	389.759926405507	25.2166483586339
"146"	"12"	2017	18.72868	57.205	0.219962828510716	0.211018155368418	46.3188555996358	20	0.250180626787047	0.245545595112483	10	10	0.0054855000240603	0.852619169115186	0.849894427887148	2.91058510621259	9	10	1.39921231752383	0.668069635858063	0.607670188511659	0.175239462799225	0.185893377381269	1.91043647151725	0.230723352695471	"Marenzelleria"	5	20	7.20442125637309	0.23044482521643	6.59159898024286	3.37221839598133	398.831394841212	32.4427782620452
"148"	"12"	2018	18.72868	57.205	0.227980313134378	0.228559154451001	31.3418784786891	18.1818181818182	0.243644657323892	0.243614900635831	11	11	0.00115314856869024	0.908996282964575	0.892447637158634	3.10664401911738	10	11	1.72103105714251	0.776994308700092	0.71772569747554	0.231163940375803	0.234023127284913	5.25235926129138	0.248454305238401	"Marenzelleria"	5	20	7.11904669075224	0.224429517799336	6.11418410613758	4.43984538150187	410.184005350362	33.7072049811138
"151"	"12"	2019	18.72868	57.205	0.22731110961471	0.220911645886588	21.1672498607644	20	0.247817451121325	0.246119008664102	10	10	0.00627273667699655	0.873885862207032	0.879111384422886	2.94315603029282	9	10	1.80657821372728	0.812735691052771	0.784586949348393	0.1953137909741	0.221792180024071	9.19024202786112	0.247636638845301	"Marenzelleria"	5	20	6.87580419770437	0.284331406618928	7.27394245556409	3.6735912850442	393.971079644157	28.9714944093396
"153"	"120"	2011	15.55482	56.17083	0.235633494499137	0.231634454950532	4.07733949499499	30	0.27566344901205	0.277356736176972	10	10	0.00186816520098626	0.880449368183419	0.888644073883527	2.96789818706939	9	10	0.804137908663496	0.343311533803767	0.349232656421777	0.222303362670453	0.189806643739871	2.99958958037896	0.271095424396369	"Marenzelleria"	5	9.5	6.46258544921875	0.434493203291618	7.23911142349243	5.01781906237907	424.861083984375	43.0247631690607
"157"	"120"	2013	15.55482	56.17083	0.220272910306865	0.221351978679694	1.14554969555735	30	0.254018501375437	0.262140120241101	10	10	0.0028793808282654	0.890269773969189	NA	2.95019716669265	9	10	0.767163068028773	0.35166211516572	0.333174687164865	0.223869804882963	0.202758417797117	0.662716154688093	0.264608828938716	"Marenzelleria"	5	9.5	6.93959522247315	0.418640262418178	5.89382553100586	5.23538177000137	426.699951171875	43.6532577026504
"158"	"120"	2015	15.55482	56.17083	0.203368662699073	0.222707055376995	11.2882688048785	40	0.245591982843709	0.262521050594895	5	5	1.22075449941121	0.88969855836128	NA	1.96010808282222	4	5	0.360274188128463	0.201291701876943	0.223850939104316	0.251714644393879	0.179087792576817	11.2398548595174	0.24655835497481	"Marenzelleria"	5	9.5	6.92498731613159	0.425787399003892	8.13492679595947	4.37419854173098	381.147766113281	35.0195833096304
"162"	"121"	2011	14.686	56.14567	0.281244025709551	0.275597613995721	18.7509942881828	25	0.287949112140638	0.288921939455147	12	12	0.00572018671723146	0.893769750062308	0.893052052909661	3.28768424714837	11	12	1.69043465018292	0.763772504352202	0.680280947506473	0.258658378854231	0.230795553425631	9.78181394598316	0.292853847558019	"Marenzelleria"	5	6.8	6.80094443371728	0.408411787363153	11.915095576846	5.90464079289813	351.144742422849	64.0971880798748
"164"	"121"	2013	14.686	56.14567	0.267988300204646	0.255895003795525	11.0980787997496	16.6666666666667	0.289965464687919	0.288775559518602	12	12	0.00897391362451115	0.918587532474167	0.8925653115024	3.28526993663833	11	12	1.31461453072005	0.582237603334725	0.529039805512296	0.195428521749924	0.200838540670245	6.33204645690288	0.292323094021255	"Marenzelleria"	5	6.8	6.61015233707998	0.438896755683539	10.780701280653	5.99778816383515	411.449548469941	70.6191453688341
"167"	"121"	2015	14.686	56.14567	0.262569597393638	0.257626883632062	44.0791990804928	33.3333333333333	0.290834773238058	0.289701608873717	9	9	0.0118033403176416	0.900963091704117	0.90882343235409	2.81057564817475	8	9	1.33193858023112	0.698374461316233	0.606191371592009	0.247741456108908	0.182129319253964	8.65466336322481	0.276900575685428	"Marenzelleria"	5	6.8	6.98386496171448	0.312151203395403	11.5414230522512	4.95259338836887	353.253482655628	52.422785073696
"168"	"122"	2011	14.7235	56.13115	0.226237756896774	0.219171927770488	0.204316530186947	16.6666666666667	0.263605541065462	0.257183367712315	6	6	0.687459510419974	0.889351571621994	0.865736347022223	2.19065630817224	5	6	0.234340163062383	0.0952787358813809	0.130787735232868	0.183842782139059	0.183842782139059	0.204316530186947	0.225072500946579	"Marenzelleria"	5	15.6	6.71093916137984	0.412261524237505	9.60861633658527	5.29182700153335	400.022439246708	50.1551936728827
"169"	"122"	2013	14.7235	56.13115	0.194027555809268	0.19195701233629	12.2760369645171	14.2857142857143	0.219713391750978	0.222053307263763	7	7	0.611475039134328	0.922892216786959	0.930034903067757	2.43837169590261	6	7	0.467312799297422	0.242696104731966	0.240151272927113	0.179533751498423	0.179533751498423	12.2760369645171	0.236092800340472	"Marenzelleria"	5	15.6	6.68107532977079	0.476041561511989	8.40650392710005	5.52605526517418	431.262029699321	55.4404988392464
"170"	"122"	2015	14.7235	56.13115	0.241633802118815	0.233382206482703	0.18344812687512	14.2857142857143	0.294898111083819	0.293514866578314	7	7	0.2442184467336	0.8592967739099	0.830267957111474	2.38788609837889	6	7	0.407976906357361	0.175799003275683	0.209658655902187	0.183872632666027	0.183872632666027	0.18344812687512	0.285215399545286	"Marenzelleria"	5	15.6	6.96123302348437	0.357534932565784	9.9539996178766	4.59765032625117	383.06268838703	43.4695978274462
"181"	"124"	2013	15.7545	56.07067	0.236767549441066	0.232577878434175	8.47575651687704	18.1818181818182	0.263893720215381	0.26279117245354	11	11	0.00192979163569097	0.894326995305709	0.851228710388901	3.08033019605928	10	11	1.27196439437931	0.625170720267236	0.530450353194498	0.213724358903168	0.227518137903936	7.69609086204627	0.250256564098033	"Marenzelleria"	5	12.8	6.83912944793701	0.432643288802652	8.50693893432617	6.11167451946301	409.717010498047	51.6169166247246
"184"	"124"	2015	15.7545	56.07067	0.282005583174774	0.284460704649272	2.11920860393527	30	0.251996051727448	0.262567526028118	10	10	0.00741566745598739	0.932806838877345	0.87840039983131	2.95635902869335	9	10	0.943427200057298	0.544927808290838	0.40972522706232	0.2901893214231	0.322255934738467	1.47921168889962	0.26963524343993	"Marenzelleria"	5	12.8	6.90536975860596	0.413951887349286	9.37980175018311	4.92951892117659	371.574859619141	36.9872560801543
"186"	"125"	2011	15.80767	56.085	0.266677881387521	0.262940231913189	25.1047587280398	27.2727272727273	0.288033332838311	0.288219151988414	11	11	0.000715491519623132	0.878960857470196	0.884948603033835	3.13101491242302	10	11	1.65822297822954	0.780905555742124	0.6915326941257	0.252973166648304	0.199990966349174	2.95941411122465	0.283330718223566	"Marenzelleria"	5	3.8	6.27736771193512	0.429170496639346	8.23905624838312	5.60859141041991	411.867099747911	48.6156548184483
"188"	"125"	2013	15.80767	56.085	0.290076129990397	0.27822736842233	9.09703259570367	23.0769230769231	0.294049952441629	0.293998938589232	13	13	0.0106054270053173	0.831638903013556	0.936915030991333	3.45341816008767	12	13	1.16831089912895	0.561621761442734	0.455490825084048	0.238731496528773	0.187858006210825	6.02967589977568	0.313361495448197	"Marenzelleria"	5	3.8	6.85991319650501	0.431201641433012	8.26242754473922	5.97010647286531	411.5495063331	50.9966370042077
"192"	"125"	2015	15.80767	56.085	0.280493086681659	0.263282052379891	54.4278500087502	22.2222222222222	0.298329753188074	0.292913312997663	9	9	0.0242700533128719	0.894038069328204	0.865103023262417	2.7894824199289	8	9	1.29348824184062	0.636472308621015	0.588691868451957	0.203043432323706	0.19500510823469	0.797090188085529	0.273430546831636	"Marenzelleria"	5	3.8	6.90283508219758	0.41331546515695	9.21971006395792	4.84797998513047	372.468986480443	36.6968863210411
"195"	"126"	2011	15.29465	56.15833	0.263705498252954	0.258871607500238	1.24980348338166	25	0.28609284777587	0.287316079869311	12	12	0.00579759208160322	0.930262971785691	0.898811936594066	3.28717597670786	11	12	1.0210347462103	0.490178051511602	0.410894608977528	0.244369935242087	0.232510717701097	0.0402486260522742	0.291351418884427	"Marenzelleria"	5	9.4	6.51455354690552	0.447238137475411	7.18486356735229	4.85273668910789	427.691467285156	41.046932684393
"198"	"126"	2013	15.29465	56.15833	0.250460141566657	0.248786741202056	18.249319233062	33.3333333333333	0.264546856257011	0.271196160034138	9	9	0.0167647932338919	0.885619689094262	0.842099560205367	2.79659146404444	8	9	1.09531505941222	0.55837155861088	0.498499366296056	0.245439940472855	0.231122692072817	5.97044466447477	0.28643765381448	"Marenzelleria"	5	9.4	6.95756721496582	0.459668216115174	6.73266077041626	5.07426071150748	423.893615722656	43.8346775805323
"199"	"126"	2015	15.29465	56.15833	0.254411401808324	0.252505463058847	8.61982391319124	30	0.284085215136064	0.28641965658316	10	10	0.00842475373595029	0.905846159045495	0.864602189948991	2.95605078502524	9	10	1.48420947341415	0.719963667875891	0.644583984292298	0.248058272643401	0.203466583820108	2.88323374769823	0.286763965110474	"Marenzelleria"	5	9.4	6.95712232589722	0.491962064544275	8.00274562835693	4.28735909816321	388.012847900391	35.5063465339332
"204"	"128"	2012	14.70255	56.15713	0.234300869180181	0.219322790881597	9.07935328578349	22.2222222222222	0.269893416927992	0.268836294516703	9	9	0.0320296153833872	0.932440622883281	0.897722874456412	2.79515471767065	8	9	0.59771873859235	0.292984940570092	0.272033521178335	0.166899516836551	0.17954586894623	9.04627146280817	0.267464919409169	"Marenzelleria"	5	6.2	7.08998342286046	0.350134837239894	11.4562364778247	5.09898833825296	390.462171908468	46.8060611375361
"205"	"128"	2014	14.70255	56.15713	0.268999248339944	0.257084391936564	0.968416809949319	30	0.302249597623369	0.298427251445301	10	10	0.00227164445476227	0.872662618591242	0.896928629891176	2.9734973994418	9	10	0.642782559351299	0.362453577414687	0.279156918589919	0.229283060328677	0.182803781138909	0.0872006200307726	0.27580156184977	"Marenzelleria"	5	6.2	7.16226303205353	0.2265874191309	12.2736817155798	6.02168105214357	337.540718616551	82.9691957190567
"209"	"128"	2016	14.70255	56.15713	0.270604117482329	0.270226289515813	8.14853117107606	37.5	0.273968051859843	0.278164761719149	8	8	0.0294448364068868	0.858028993977098	0.854998719769177	2.59235958362427	7	8	1.15908196927103	0.600712792987055	0.557400603017041	0.269596576238286	0.1981987114912	5.51091957073226	0.264760877069476	"Marenzelleria"	5	6.2	7.27386446344246	0.427017966600399	12.817338179991	5.64244040351482	366.034447848961	46.6347635717025
"212"	"1281"	2000	20.73673	63.60907	0.190324855329136	0.188453840636523	6.65867571454466	16.6666666666667	0.204316044311466	0.206994641229116	6	6	0.947845890592572	0.927522122539426	0.946277936298337	2.23161685773513	5	6	0.377403066151535	0.168555283919654	0.210632661712195	0.17909876717346	0.17909876717346	6.65867571454466	0.220387625817368	"Marenzelleria"	6	40	3.7115400918545	0.408553496633545	7.2458821557212	4.65582349722023	403.184988563098	34.0666521874437
